"","env","spa","codist","r2","iteration","site","identifier","scenario","richness"
"21",0,0.000503872371384115,0,0.000503872371384115,"iter1","site21","site21_iter1","scenario4",7
"22",0,0.00027510875324013,0,0.00027510875324013,"iter1","site22","site22_iter1","scenario4",3
"23",2.08247268254339e-06,0.000133393720257395,0.00017246352519305,0.000307939718132988,"iter1","site23","site23_iter1","scenario4",6
"24",0,0.000662678438542607,0,0.000662678438542607,"iter1","site24","site24_iter1","scenario4",7
"25",4.8592962320429e-06,9.77425307341074e-05,0.000265505566100093,0.000368107393066243,"iter1","site25","site25_iter1","scenario4",7
"26",0,0.000135070390048769,0.000109944829201549,0.000245015219250319,"iter1","site26","site26_iter1","scenario4",6
"27",5.36280486600938e-06,2.07409547053986e-05,0.000693153224136298,0.000719256983707706,"iter1","site27","site27_iter1","scenario4",8
"28",2.26846717443516e-05,0.000655993005176948,0.00166469101244386,0.00234336868936516,"iter1","site28","site28_iter1","scenario4",7
"29",8.9338156329478e-06,0.000320792408228915,0.00033067601031662,0.000660402234178483,"iter1","site29","site29_iter1","scenario4",6
"30",0,0.000167919736587047,0.00023508951091217,0.000403009247499217,"iter1","site30","site30_iter1","scenario4",7
"31",0,0.000185868713797299,0.000833908994849214,0.00101977770864651,"iter1","site31","site31_iter1","scenario4",8
"32",0,0.000219252230810583,0.000822952470657762,0.00104220470146835,"iter1","site32","site32_iter1","scenario4",8
"33",1.78538584392984e-06,0.000202174820559949,5.50083681358416e-05,0.00025896857453972,"iter1","site33","site33_iter1","scenario4",6
"34",7.8040176518637e-06,0.00016001762254398,3.74212326330997e-05,0.000205242872828943,"iter1","site34","site34_iter1","scenario4",5
"35",0,4.77419071988605e-05,0.000686561055594179,0.000734302962793039,"iter1","site35","site35_iter1","scenario4",7
"36",0,0.000460591247691913,0.000538177513668507,0.00099876876136042,"iter1","site36","site36_iter1","scenario4",6
"37",7.62725102581137e-06,0.000369587756361303,0.000307146374768957,0.000684361382156072,"iter1","site37","site37_iter1","scenario4",7
"38",1.31088685340656e-05,0.000558201242998562,0.00050597686722245,0.00107728697875508,"iter1","site38","site38_iter1","scenario4",7
"39",0,0.000626197656531875,0,0.000626197656531875,"iter1","site39","site39_iter1","scenario4",7
"40",0,0.000186468164029809,0.000370489699799449,0.000556957863829258,"iter1","site40","site40_iter1","scenario4",6
"41",0,0.000273466164960526,0,0.000273466164960526,"iter1","site41","site41_iter1","scenario4",4
"42",2.29357742413935e-05,0.000608104139343833,0,0.000631039913585226,"iter1","site42","site42_iter1","scenario4",4
"43",4.66419858083095e-06,0.000288940386515526,0.000795306218147566,0.00108891080324392,"iter1","site43","site43_iter1","scenario4",8
"44",4.59472921640471e-07,0.000177660291938152,0.000587954523102402,0.000766074287962195,"iter1","site44","site44_iter1","scenario4",6
"45",0,0.000162125916111584,0.000689610430768042,0.000851736346879625,"iter1","site45","site45_iter1","scenario4",7
"46",2.59455408418018e-06,0.00023958815311608,0.000248364504750329,0.000490547211950589,"iter1","site46","site46_iter1","scenario4",7
"47",1.12148488389961e-05,0.000313031368977241,0,0.000324246217816237,"iter1","site47","site47_iter1","scenario4",4
"48",0,4.23941876296273e-05,0.000848137221270168,0.000890531408899795,"iter1","site48","site48_iter1","scenario4",7
"49",1.16211924621702e-05,0.000154330110729016,0.000671819243528964,0.000837770546720151,"iter1","site49","site49_iter1","scenario4",8
"50",0,2.81319602312439e-05,0.000643056419759295,0.000671188379990539,"iter1","site50","site50_iter1","scenario4",8
"51",0,0.000376527434674696,0.000134711914175785,0.000511239348850481,"iter1","site51","site51_iter1","scenario4",7
"52",2.98382039765087e-06,0.000111015675792611,0.000555722236984251,0.000669721733174513,"iter1","site52","site52_iter1","scenario4",7
"53",4.42274435604169e-06,0.000161052002504395,0.000350169841866128,0.000515644588726565,"iter1","site53","site53_iter1","scenario4",7
"54",0,0.0003127173433727,5.24427368184591e-05,0.000365160080191159,"iter1","site54","site54_iter1","scenario4",6
"55",2.76935780446151e-05,0.000398529960878238,0.00106623150687878,0.00149245504580163,"iter1","site55","site55_iter1","scenario4",7
"56",2.32120565185147e-05,0.000265520440476547,0.000123053819026569,0.000411786316021631,"iter1","site56","site56_iter1","scenario4",6
"57",6.40316367188191e-06,0.000423355230248059,0,0.000429758393919941,"iter1","site57","site57_iter1","scenario4",7
"58",0,0.000705275084602332,0,0.000705275084602332,"iter1","site58","site58_iter1","scenario4",6
"59",0,8.19911872909365e-05,0.00101041585932683,0.00109240704661776,"iter1","site59","site59_iter1","scenario4",7
"60",1.40587514128968e-05,0.000313206222012761,0.000854475776523604,0.00118174074994926,"iter1","site60","site60_iter1","scenario4",8
"61",4.96137051673433e-06,6.99343454765523e-05,2.19378979080413e-05,9.6833613901328e-05,"iter1","site61","site61_iter1","scenario4",7
"62",0,0.000542567653235887,0,0.000542567653235887,"iter1","site62","site62_iter1","scenario4",5
"63",0,7.42629962262798e-05,3.87786603597242e-05,0.000113041656586004,"iter1","site63","site63_iter1","scenario4",7
"64",0,0.000154375449835395,0.00108053108681527,0.00123490653665067,"iter1","site64","site64_iter1","scenario4",7
"65",1.36549681396131e-06,9.50792315861632e-05,0.000246181982496059,0.000342626710896183,"iter1","site65","site65_iter1","scenario4",7
"66",0,0.000103142898372042,0.000242104856095646,0.000345247754467687,"iter1","site66","site66_iter1","scenario4",6
"67",0,0.000273981256297356,0.00105036799184061,0.00132434924813797,"iter1","site67","site67_iter1","scenario4",8
"68",0,0.000164839881299676,0.000108285612492922,0.000273125493792598,"iter1","site68","site68_iter1","scenario4",7
"69",0,0.000394850524872266,0,0.000394850524872266,"iter1","site69","site69_iter1","scenario4",7
"70",2.06041671852819e-06,0.000209115080498072,0,0.000211175497216601,"iter1","site70","site70_iter1","scenario4",7
"71",1.74311538049151e-05,0.00012323072406596,0.000332037250331321,0.000472699128202197,"iter1","site71","site71_iter1","scenario4",6
"72",4.78998260299531e-06,0.000577171624304466,0.00208763081341637,0.00266959242032383,"iter1","site72","site72_iter1","scenario4",6
"73",2.15542163456198e-07,0.000165826395016543,0.000169446395262828,0.000335488332442827,"iter1","site73","site73_iter1","scenario4",7
"74",0,0.000694333275161042,0,0.000694333275161042,"iter1","site74","site74_iter1","scenario4",6
